Date_Scraped,Date_Param,Commodity_ID,Commodity_Name,Province_ID,Province_Name,Price,Price_Type
2026-02-12,2022-01-02,9,Minyak Goreng,31,Maluku,20800.0,1
2026-02-12,2022-01-02,9,Minyak Goreng,32,Maluku Utara,22300.0,1
2026-02-12,2022-01-02,9,Minyak Goreng,33,Papua,20050.0,1
2026-02-12,2022-01-02,9,Minyak Goreng,34,Papua Barat,22250.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,1,Aceh,20250.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,2,Sumatera Utara,19150.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,3,Sumatera Barat,19050.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,4,Riau,19150.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,5,Kepulauan Riau,19400.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,6,Jambi,18400.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,7,Bengkulu,18900.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,8,Sumatera Selatan,19600.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,9,Kepulauan Bangka Belitung,19350.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,10,Lampung,19250.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,11,Banten,19600.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,12,Jawa Barat,19850.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,13,DKI Jakarta,20650.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,14,Jawa Tengah,19200.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,15,DI Yogyakarta,18600.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,16,Jawa Timur,19450.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,17,Bali,19800.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,18,Nusa Tenggara Barat,19300.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,19,Nusa Tenggara Timur,20100.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,20,Kalimantan Barat,20350.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,21,Kalimantan Selatan,19750.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,22,Kalimantan Tengah,19400.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,23,Kalimantan Timur,20050.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,24,Kalimantan Utara,20750.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,25,Gorontalo,25850.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,26,Sulawesi Selatan,19950.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,27,Sulawesi Tenggara,19750.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,28,Sulawesi Tengah,20550.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,29,Sulawesi Utara,18600.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,30,Sulawesi Barat,19050.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,31,Maluku,20800.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,32,Maluku Utara,23350.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,33,Papua,20150.0,1
2026-02-12,2022-01-03,9,Minyak Goreng,34,Papua Barat,22150.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,1,Aceh,20250.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,2,Sumatera Utara,19250.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,3,Sumatera Barat,19050.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,4,Riau,19150.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,5,Kepulauan Riau,19600.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,6,Jambi,18400.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,7,Bengkulu,18950.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,8,Sumatera Selatan,19650.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,9,Kepulauan Bangka Belitung,19350.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,10,Lampung,19350.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,11,Banten,19600.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,12,Jawa Barat,19850.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,13,DKI Jakarta,20650.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,14,Jawa Tengah,19200.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,15,DI Yogyakarta,18600.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,16,Jawa Timur,19350.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,17,Bali,19800.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,18,Nusa Tenggara Barat,19300.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,19,Nusa Tenggara Timur,20100.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,20,Kalimantan Barat,20400.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,21,Kalimantan Selatan,20000.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,22,Kalimantan Tengah,19400.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,23,Kalimantan Timur,19750.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,24,Kalimantan Utara,20750.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,25,Gorontalo,25850.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,26,Sulawesi Selatan,20000.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,27,Sulawesi Tenggara,19850.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,28,Sulawesi Tengah,20550.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,29,Sulawesi Utara,18600.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,30,Sulawesi Barat,19150.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,31,Maluku,20800.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,32,Maluku Utara,23100.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,33,Papua,20150.0,1
2026-02-12,2022-01-04,9,Minyak Goreng,34,Papua Barat,22150.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,1,Aceh,20350.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,2,Sumatera Utara,19250.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,3,Sumatera Barat,19050.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,4,Riau,19150.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,5,Kepulauan Riau,19350.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,6,Jambi,18400.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,7,Bengkulu,19300.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,8,Sumatera Selatan,19600.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,9,Kepulauan Bangka Belitung,19350.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,10,Lampung,19350.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,11,Banten,19600.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,12,Jawa Barat,19900.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,13,DKI Jakarta,20650.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,14,Jawa Tengah,19250.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,15,DI Yogyakarta,18600.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,16,Jawa Timur,19450.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,17,Bali,19800.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,18,Nusa Tenggara Barat,19500.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,19,Nusa Tenggara Timur,20250.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,20,Kalimantan Barat,20400.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,21,Kalimantan Selatan,20100.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,22,Kalimantan Tengah,19400.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,23,Kalimantan Timur,19750.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,24,Kalimantan Utara,20900.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,25,Gorontalo,25850.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,26,Sulawesi Selatan,20000.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,27,Sulawesi Tenggara,19750.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,28,Sulawesi Tengah,20550.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,29,Sulawesi Utara,18600.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,30,Sulawesi Barat,19200.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,31,Maluku,20800.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,32,Maluku Utara,23200.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,33,Papua,20150.0,1
2026-02-12,2022-01-05,9,Minyak Goreng,34,Papua Barat,22350.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,1,Aceh,20350.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,2,Sumatera Utara,19350.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,3,Sumatera Barat,19150.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,4,Riau,19150.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,5,Kepulauan Riau,19350.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,6,Jambi,18400.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,7,Bengkulu,19400.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,8,Sumatera Selatan,19600.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,9,Kepulauan Bangka Belitung,19350.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,10,Lampung,19350.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,11,Banten,19600.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,12,Jawa Barat,19950.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,13,DKI Jakarta,20650.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,14,Jawa Tengah,19300.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,15,DI Yogyakarta,18600.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,16,Jawa Timur,19550.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,17,Bali,19800.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,18,Nusa Tenggara Barat,19450.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,19,Nusa Tenggara Timur,20250.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,20,Kalimantan Barat,20400.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,21,Kalimantan Selatan,20100.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,22,Kalimantan Tengah,19400.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,23,Kalimantan Timur,19750.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,24,Kalimantan Utara,20900.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,25,Gorontalo,26250.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,26,Sulawesi Selatan,19950.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,27,Sulawesi Tenggara,19750.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,28,Sulawesi Tengah,20550.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,29,Sulawesi Utara,18650.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,30,Sulawesi Barat,19200.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,31,Maluku,20800.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,32,Maluku Utara,23100.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,33,Papua,20150.0,1
2026-02-12,2022-01-06,9,Minyak Goreng,34,Papua Barat,22350.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,1,Aceh,20500.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,2,Sumatera Utara,19350.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,3,Sumatera Barat,19150.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,4,Riau,19100.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,5,Kepulauan Riau,19350.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,6,Jambi,18400.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,7,Bengkulu,19400.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,8,Sumatera Selatan,19600.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,9,Kepulauan Bangka Belitung,19350.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,10,Lampung,19300.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,11,Banten,19600.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,12,Jawa Barat,19950.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,13,DKI Jakarta,20650.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,14,Jawa Tengah,19300.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,15,DI Yogyakarta,18600.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,16,Jawa Timur,19550.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,17,Bali,19800.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,18,Nusa Tenggara Barat,19500.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,19,Nusa Tenggara Timur,20250.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,20,Kalimantan Barat,20450.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,21,Kalimantan Selatan,20150.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,22,Kalimantan Tengah,19400.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,23,Kalimantan Timur,19750.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,24,Kalimantan Utara,20800.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,25,Gorontalo,26350.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,26,Sulawesi Selatan,19950.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,27,Sulawesi Tenggara,19800.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,28,Sulawesi Tengah,20550.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,29,Sulawesi Utara,18950.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,30,Sulawesi Barat,19200.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,31,Maluku,20800.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,32,Maluku Utara,23350.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,33,Papua,20150.0,1
2026-02-12,2022-01-07,9,Minyak Goreng,34,Papua Barat,22350.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,1,Aceh,20500.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,2,Sumatera Utara,19350.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,3,Sumatera Barat,19150.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,4,Riau,19100.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,5,Kepulauan Riau,19350.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,6,Jambi,18400.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,7,Bengkulu,19400.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,8,Sumatera Selatan,19600.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,9,Kepulauan Bangka Belitung,19350.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,10,Lampung,19300.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,11,Banten,19600.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,12,Jawa Barat,19950.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,13,DKI Jakarta,20650.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,14,Jawa Tengah,19300.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,15,DI Yogyakarta,18600.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,16,Jawa Timur,19550.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,17,Bali,19800.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,18,Nusa Tenggara Barat,19500.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,19,Nusa Tenggara Timur,20250.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,20,Kalimantan Barat,20450.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,21,Kalimantan Selatan,20150.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,22,Kalimantan Tengah,19400.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,23,Kalimantan Timur,19750.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,24,Kalimantan Utara,20800.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,25,Gorontalo,26350.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,26,Sulawesi Selatan,19950.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,27,Sulawesi Tenggara,19800.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,28,Sulawesi Tengah,20550.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,29,Sulawesi Utara,18950.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,30,Sulawesi Barat,19200.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,31,Maluku,20800.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,32,Maluku Utara,23350.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,33,Papua,20150.0,1
2026-02-12,2022-01-08,9,Minyak Goreng,34,Papua Barat,22350.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,1,Aceh,20500.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,2,Sumatera Utara,19350.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,3,Sumatera Barat,19150.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,4,Riau,19100.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,5,Kepulauan Riau,19350.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,6,Jambi,18400.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,7,Bengkulu,19400.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,8,Sumatera Selatan,19600.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,9,Kepulauan Bangka Belitung,19350.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,10,Lampung,19300.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,11,Banten,19600.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,12,Jawa Barat,19950.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,13,DKI Jakarta,20650.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,14,Jawa Tengah,19300.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,15,DI Yogyakarta,18600.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,16,Jawa Timur,19550.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,17,Bali,19800.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,18,Nusa Tenggara Barat,19500.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,19,Nusa Tenggara Timur,20250.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,20,Kalimantan Barat,20450.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,21,Kalimantan Selatan,20150.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,22,Kalimantan Tengah,19400.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,23,Kalimantan Timur,19750.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,24,Kalimantan Utara,20800.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,25,Gorontalo,26350.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,26,Sulawesi Selatan,19950.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,27,Sulawesi Tenggara,19800.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,28,Sulawesi Tengah,20550.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,29,Sulawesi Utara,18950.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,30,Sulawesi Barat,19200.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,31,Maluku,20800.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,32,Maluku Utara,23350.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,33,Papua,20150.0,1
2026-02-12,2022-01-09,9,Minyak Goreng,34,Papua Barat,22350.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,1,Aceh,20500.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,2,Sumatera Utara,19400.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,3,Sumatera Barat,19250.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,4,Riau,19300.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,5,Kepulauan Riau,19350.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,6,Jambi,18400.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,7,Bengkulu,19400.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,8,Sumatera Selatan,19600.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,9,Kepulauan Bangka Belitung,19350.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,10,Lampung,19300.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,11,Banten,19700.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,12,Jawa Barat,20000.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,13,DKI Jakarta,20850.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,14,Jawa Tengah,19350.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,15,DI Yogyakarta,18600.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,16,Jawa Timur,19600.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,17,Bali,19700.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,18,Nusa Tenggara Barat,19550.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,19,Nusa Tenggara Timur,20550.0,1
2026-02-12,2022-01-10,9,Minyak Goreng,20,Kalimantan Barat,20550.0,1
