Date_Scraped,Date_Param,Commodity_ID,Commodity_Name,Province_ID,Province_Name,Price,Price_Type
2026-02-12,2022-01-02,5,Bawang Merah,32,Maluku Utara,48750.0,1
2026-02-12,2022-01-02,5,Bawang Merah,33,Papua,43550.0,1
2026-02-12,2022-01-02,5,Bawang Merah,34,Papua Barat,46250.0,1
2026-02-12,2022-01-03,5,Bawang Merah,1,Aceh,32100.0,1
2026-02-12,2022-01-03,5,Bawang Merah,2,Sumatera Utara,30500.0,1
2026-02-12,2022-01-03,5,Bawang Merah,3,Sumatera Barat,26250.0,1
2026-02-12,2022-01-03,5,Bawang Merah,4,Riau,28450.0,1
2026-02-12,2022-01-03,5,Bawang Merah,5,Kepulauan Riau,34850.0,1
2026-02-12,2022-01-03,5,Bawang Merah,6,Jambi,24500.0,1
2026-02-12,2022-01-03,5,Bawang Merah,7,Bengkulu,29750.0,1
2026-02-12,2022-01-03,5,Bawang Merah,8,Sumatera Selatan,31250.0,1
2026-02-12,2022-01-03,5,Bawang Merah,9,Kepulauan Bangka Belitung,32650.0,1
2026-02-12,2022-01-03,5,Bawang Merah,10,Lampung,24000.0,1
2026-02-12,2022-01-03,5,Bawang Merah,11,Banten,27250.0,1
2026-02-12,2022-01-03,5,Bawang Merah,12,Jawa Barat,27300.0,1
2026-02-12,2022-01-03,5,Bawang Merah,13,DKI Jakarta,32500.0,1
2026-02-12,2022-01-03,5,Bawang Merah,14,Jawa Tengah,25400.0,1
2026-02-12,2022-01-03,5,Bawang Merah,15,DI Yogyakarta,26250.0,1
2026-02-12,2022-01-03,5,Bawang Merah,16,Jawa Timur,24500.0,1
2026-02-12,2022-01-03,5,Bawang Merah,17,Bali,21750.0,1
2026-02-12,2022-01-03,5,Bawang Merah,18,Nusa Tenggara Barat,16500.0,1
2026-02-12,2022-01-03,5,Bawang Merah,19,Nusa Tenggara Timur,24600.0,1
2026-02-12,2022-01-03,5,Bawang Merah,20,Kalimantan Barat,31300.0,1
2026-02-12,2022-01-03,5,Bawang Merah,21,Kalimantan Selatan,26100.0,1
2026-02-12,2022-01-03,5,Bawang Merah,22,Kalimantan Tengah,29250.0,1
2026-02-12,2022-01-03,5,Bawang Merah,23,Kalimantan Timur,30350.0,1
2026-02-12,2022-01-03,5,Bawang Merah,24,Kalimantan Utara,32150.0,1
2026-02-12,2022-01-03,5,Bawang Merah,25,Gorontalo,38150.0,1
2026-02-12,2022-01-03,5,Bawang Merah,26,Sulawesi Selatan,25200.0,1
2026-02-12,2022-01-03,5,Bawang Merah,27,Sulawesi Tenggara,32150.0,1
2026-02-12,2022-01-03,5,Bawang Merah,28,Sulawesi Tengah,33250.0,1
2026-02-12,2022-01-03,5,Bawang Merah,29,Sulawesi Utara,33400.0,1
2026-02-12,2022-01-03,5,Bawang Merah,30,Sulawesi Barat,24350.0,1
2026-02-12,2022-01-03,5,Bawang Merah,31,Maluku,32500.0,1
2026-02-12,2022-01-03,5,Bawang Merah,32,Maluku Utara,48750.0,1
2026-02-12,2022-01-03,5,Bawang Merah,33,Papua,43150.0,1
2026-02-12,2022-01-03,5,Bawang Merah,34,Papua Barat,46250.0,1
2026-02-12,2022-01-04,5,Bawang Merah,1,Aceh,31650.0,1
2026-02-12,2022-01-04,5,Bawang Merah,2,Sumatera Utara,30150.0,1
2026-02-12,2022-01-04,5,Bawang Merah,3,Sumatera Barat,26250.0,1
2026-02-12,2022-01-04,5,Bawang Merah,4,Riau,28450.0,1
2026-02-12,2022-01-04,5,Bawang Merah,5,Kepulauan Riau,34850.0,1
2026-02-12,2022-01-04,5,Bawang Merah,6,Jambi,24500.0,1
2026-02-12,2022-01-04,5,Bawang Merah,7,Bengkulu,29500.0,1
2026-02-12,2022-01-04,5,Bawang Merah,8,Sumatera Selatan,30250.0,1
2026-02-12,2022-01-04,5,Bawang Merah,9,Kepulauan Bangka Belitung,32400.0,1
2026-02-12,2022-01-04,5,Bawang Merah,10,Lampung,23500.0,1
2026-02-12,2022-01-04,5,Bawang Merah,11,Banten,27250.0,1
2026-02-12,2022-01-04,5,Bawang Merah,12,Jawa Barat,27100.0,1
2026-02-12,2022-01-04,5,Bawang Merah,13,DKI Jakarta,32500.0,1
2026-02-12,2022-01-04,5,Bawang Merah,14,Jawa Tengah,25300.0,1
2026-02-12,2022-01-04,5,Bawang Merah,15,DI Yogyakarta,26250.0,1
2026-02-12,2022-01-04,5,Bawang Merah,16,Jawa Timur,24750.0,1
2026-02-12,2022-01-04,5,Bawang Merah,17,Bali,21750.0,1
2026-02-12,2022-01-04,5,Bawang Merah,18,Nusa Tenggara Barat,16500.0,1
2026-02-12,2022-01-04,5,Bawang Merah,19,Nusa Tenggara Timur,25000.0,1
2026-02-12,2022-01-04,5,Bawang Merah,20,Kalimantan Barat,31300.0,1
2026-02-12,2022-01-04,5,Bawang Merah,21,Kalimantan Selatan,26100.0,1
2026-02-12,2022-01-04,5,Bawang Merah,22,Kalimantan Tengah,29250.0,1
2026-02-12,2022-01-04,5,Bawang Merah,23,Kalimantan Timur,30350.0,1
2026-02-12,2022-01-04,5,Bawang Merah,24,Kalimantan Utara,32400.0,1
2026-02-12,2022-01-04,5,Bawang Merah,25,Gorontalo,38150.0,1
2026-02-12,2022-01-04,5,Bawang Merah,26,Sulawesi Selatan,25350.0,1
2026-02-12,2022-01-04,5,Bawang Merah,27,Sulawesi Tenggara,32150.0,1
2026-02-12,2022-01-04,5,Bawang Merah,28,Sulawesi Tengah,33250.0,1
2026-02-12,2022-01-04,5,Bawang Merah,29,Sulawesi Utara,34250.0,1
2026-02-12,2022-01-04,5,Bawang Merah,30,Sulawesi Barat,24350.0,1
2026-02-12,2022-01-04,5,Bawang Merah,31,Maluku,32500.0,1
2026-02-12,2022-01-04,5,Bawang Merah,32,Maluku Utara,48750.0,1
2026-02-12,2022-01-04,5,Bawang Merah,33,Papua,43150.0,1
2026-02-12,2022-01-04,5,Bawang Merah,34,Papua Barat,46250.0,1
2026-02-12,2022-01-05,5,Bawang Merah,1,Aceh,31000.0,1
2026-02-12,2022-01-05,5,Bawang Merah,2,Sumatera Utara,30500.0,1
2026-02-12,2022-01-05,5,Bawang Merah,3,Sumatera Barat,26250.0,1
2026-02-12,2022-01-05,5,Bawang Merah,4,Riau,28450.0,1
2026-02-12,2022-01-05,5,Bawang Merah,5,Kepulauan Riau,34450.0,1
2026-02-12,2022-01-05,5,Bawang Merah,6,Jambi,24500.0,1
2026-02-12,2022-01-05,5,Bawang Merah,7,Bengkulu,29750.0,1
2026-02-12,2022-01-05,5,Bawang Merah,8,Sumatera Selatan,30750.0,1
2026-02-12,2022-01-05,5,Bawang Merah,9,Kepulauan Bangka Belitung,31900.0,1
2026-02-12,2022-01-05,5,Bawang Merah,10,Lampung,23750.0,1
2026-02-12,2022-01-05,5,Bawang Merah,11,Banten,27650.0,1
2026-02-12,2022-01-05,5,Bawang Merah,12,Jawa Barat,27200.0,1
2026-02-12,2022-01-05,5,Bawang Merah,13,DKI Jakarta,32500.0,1
2026-02-12,2022-01-05,5,Bawang Merah,14,Jawa Tengah,25100.0,1
2026-02-12,2022-01-05,5,Bawang Merah,15,DI Yogyakarta,26250.0,1
2026-02-12,2022-01-05,5,Bawang Merah,16,Jawa Timur,24200.0,1
2026-02-12,2022-01-05,5,Bawang Merah,17,Bali,22250.0,1
2026-02-12,2022-01-05,5,Bawang Merah,18,Nusa Tenggara Barat,16500.0,1
2026-02-12,2022-01-05,5,Bawang Merah,19,Nusa Tenggara Timur,25400.0,1
2026-02-12,2022-01-05,5,Bawang Merah,20,Kalimantan Barat,31700.0,1
2026-02-12,2022-01-05,5,Bawang Merah,21,Kalimantan Selatan,26250.0,1
2026-02-12,2022-01-05,5,Bawang Merah,22,Kalimantan Tengah,29500.0,1
2026-02-12,2022-01-05,5,Bawang Merah,23,Kalimantan Timur,30350.0,1
2026-02-12,2022-01-05,5,Bawang Merah,24,Kalimantan Utara,32650.0,1
2026-02-12,2022-01-05,5,Bawang Merah,25,Gorontalo,40650.0,1
2026-02-12,2022-01-05,5,Bawang Merah,26,Sulawesi Selatan,25300.0,1
2026-02-12,2022-01-05,5,Bawang Merah,27,Sulawesi Tenggara,32150.0,1
2026-02-12,2022-01-05,5,Bawang Merah,28,Sulawesi Tengah,33250.0,1
2026-02-12,2022-01-05,5,Bawang Merah,29,Sulawesi Utara,34250.0,1
2026-02-12,2022-01-05,5,Bawang Merah,30,Sulawesi Barat,24350.0,1
2026-02-12,2022-01-05,5,Bawang Merah,31,Maluku,32500.0,1
2026-02-12,2022-01-05,5,Bawang Merah,32,Maluku Utara,48750.0,1
2026-02-12,2022-01-05,5,Bawang Merah,33,Papua,43150.0,1
2026-02-12,2022-01-05,5,Bawang Merah,34,Papua Barat,47500.0,1
2026-02-12,2022-01-06,5,Bawang Merah,1,Aceh,31000.0,1
2026-02-12,2022-01-06,5,Bawang Merah,2,Sumatera Utara,30250.0,1
2026-02-12,2022-01-06,5,Bawang Merah,3,Sumatera Barat,26250.0,1
2026-02-12,2022-01-06,5,Bawang Merah,4,Riau,28200.0,1
2026-02-12,2022-01-06,5,Bawang Merah,5,Kepulauan Riau,34450.0,1
2026-02-12,2022-01-06,5,Bawang Merah,6,Jambi,24500.0,1
2026-02-12,2022-01-06,5,Bawang Merah,7,Bengkulu,29500.0,1
2026-02-12,2022-01-06,5,Bawang Merah,8,Sumatera Selatan,30000.0,1
2026-02-12,2022-01-06,5,Bawang Merah,9,Kepulauan Bangka Belitung,32000.0,1
2026-02-12,2022-01-06,5,Bawang Merah,10,Lampung,23650.0,1
2026-02-12,2022-01-06,5,Bawang Merah,11,Banten,27250.0,1
2026-02-12,2022-01-06,5,Bawang Merah,12,Jawa Barat,27200.0,1
2026-02-12,2022-01-06,5,Bawang Merah,13,DKI Jakarta,32500.0,1
2026-02-12,2022-01-06,5,Bawang Merah,14,Jawa Tengah,25050.0,1
2026-02-12,2022-01-06,5,Bawang Merah,15,DI Yogyakarta,26250.0,1
2026-02-12,2022-01-06,5,Bawang Merah,16,Jawa Timur,24250.0,1
2026-02-12,2022-01-06,5,Bawang Merah,17,Bali,22000.0,1
2026-02-12,2022-01-06,5,Bawang Merah,18,Nusa Tenggara Barat,16500.0,1
2026-02-12,2022-01-06,5,Bawang Merah,19,Nusa Tenggara Timur,25850.0,1
2026-02-12,2022-01-06,5,Bawang Merah,20,Kalimantan Barat,31700.0,1
2026-02-12,2022-01-06,5,Bawang Merah,21,Kalimantan Selatan,26250.0,1
2026-02-12,2022-01-06,5,Bawang Merah,22,Kalimantan Tengah,29500.0,1
2026-02-12,2022-01-06,5,Bawang Merah,23,Kalimantan Timur,30350.0,1
2026-02-12,2022-01-06,5,Bawang Merah,24,Kalimantan Utara,32000.0,1
2026-02-12,2022-01-06,5,Bawang Merah,25,Gorontalo,41850.0,1
2026-02-12,2022-01-06,5,Bawang Merah,26,Sulawesi Selatan,25300.0,1
2026-02-12,2022-01-06,5,Bawang Merah,27,Sulawesi Tenggara,32150.0,1
2026-02-12,2022-01-06,5,Bawang Merah,28,Sulawesi Tengah,33250.0,1
2026-02-12,2022-01-06,5,Bawang Merah,29,Sulawesi Utara,34650.0,1
2026-02-12,2022-01-06,5,Bawang Merah,30,Sulawesi Barat,24350.0,1
2026-02-12,2022-01-06,5,Bawang Merah,31,Maluku,32500.0,1
2026-02-12,2022-01-06,5,Bawang Merah,32,Maluku Utara,48750.0,1
2026-02-12,2022-01-06,5,Bawang Merah,33,Papua,43150.0,1
2026-02-12,2022-01-06,5,Bawang Merah,34,Papua Barat,47500.0,1
2026-02-12,2022-01-07,5,Bawang Merah,1,Aceh,31100.0,1
2026-02-12,2022-01-07,5,Bawang Merah,2,Sumatera Utara,30150.0,1
2026-02-12,2022-01-07,5,Bawang Merah,3,Sumatera Barat,26250.0,1
2026-02-12,2022-01-07,5,Bawang Merah,4,Riau,28200.0,1
2026-02-12,2022-01-07,5,Bawang Merah,5,Kepulauan Riau,34450.0,1
2026-02-12,2022-01-07,5,Bawang Merah,6,Jambi,24500.0,1
2026-02-12,2022-01-07,5,Bawang Merah,7,Bengkulu,29500.0,1
2026-02-12,2022-01-07,5,Bawang Merah,8,Sumatera Selatan,30000.0,1
2026-02-12,2022-01-07,5,Bawang Merah,9,Kepulauan Bangka Belitung,32000.0,1
